 ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
47,3024097,3070820,3073198,3104015,3040295,3014816,3067680,3037313,3063352,3103671,3042614,3039977,3048030,3036404,3032845,3053006,3068715,3028734,3033270,3006937,3090208,3090436,3062753,3040472,3033096,3094792,3040979,3084289,3057324,3069523,3070660,3088535,3088581,3060679,3065406,3061084,3052698,3094408,3045412,3088194,3063292,3066377,3097741,3097502,3031906,3006224,6817830,0,13258105,3093283,3070199,3038793,3067480,3043455,3021153,3052814,3046856,3009340,3006273,3031599,3089414,3068131,3073480,3051980,3090911,3018156,3015332,3078592,3107216,3062382,3077075,3070122
48,2991648,3037929,3040269,3078715,2999855,2990597,3034830,3004783,3030582,3065669,3013282,3009007,3021773,3011864,3000395,3012406,3034308,2982143,3007173,2976366,3065068,3060541,3034776,3007902,3000645,3061581,3008449,3044887,3023076,3049417,3037769,3063393,3047581,3019999,3027921,3022042,3020088,3053368,3020791,3063097,3030440,3025620,3064532,3040598,3004370,2974094,3051790,13258105,0,22596675,3045299,3006263,3034631,3015715,2988824,3012212,3019040,2986796,2978937,3003984,3056285,3038476,3045385,3022527,3049872,2989102,2983122,3040868,3070730,3029571,3036236,3037231
49,3048534,3090682,3091483,3122481,3050350,3032741,3098709,3055399,3086351,3122096,3065492,3058082,3069372,3059283,3050892,3063141,3077352,3032277,3051334,3024842,3118181,3115192,3080958,3058578,3059132,3113216,3059065,3104211,3073870,3086189,3088924,3106918,3103710,3078846,3086766,3079228,3064431,3103165,3063537,3106559,3081535,3076592,3116166,3091813,3053087,3024108,3103185,3093283,22596675,0,23971286,3056878,3093716,3059938,3039139,3070937,3069775,3027224,3024158,3048027,3107799,3091169,3091746,3070126,3101265,3040895,3033256,3092083,3122485,3080606,3087331,3088387
50,3019424,3066057,3068428,3099173,3027631,3016582,3074113,3034222,3072997,3090855,3037923,3043269,3043318,3031714,3028171,3040310,3054380,3009726,3034983,3002320,3086996,3098417,3058015,3042167,3028421,3097955,3036288,3073110,3043022,3063163,3069093,3088518,3079003,3047967,3052694,3049978,3041602,3080027,3040705,3083395,3066526,3061639,3092915,3070358,3035247,3014397,3083242,3070199,3045299,23971286,0,17670909,3062726,3037163,3016503,3040115,3042150,3012721,3001664,3025335,3084603,3063377,3068717,3047266,3078127,3013521,3017097,3069028,3099178,3057635,3072321,3065358
51,2988486,3034723,3037058,3075468,2996693,2987458,3033226,3001613,3035379,3067223,3006913,3012223,3012199,3000704,2997233,3009228,3023118,2979003,2999211,2971633,3053850,3063706,3026789,3006326,2997487,3066333,3005278,3041668,3011903,3031829,3034563,3060164,3044363,3024803,3026333,3018859,3010518,3048548,3009623,3051879,3027239,3022425,3061293,3037388,2994828,2978953,3048568,3038793,3006263,3056878,17670909,0,9090490,3006153,2985674,3009035,3011069,2974079,2980601,3000826,3053053,3048058,3037385,3024139,3046648,2982764,2981582,3037658,3075474,3026373,3041023,3034024
52,3024746,3063346,3065713,3096422,3024964,3015537,3068211,3037938,3063906,3104095,3035248,3032601,3040629,3037028,3025504,3037628,3051680,3007082,3025917,2999680,3082664,3082901,3056914,3033096,3025755,3088820,3047996,3070387,3041934,3060452,3064784,3080988,3073082,3045278,3054796,3047290,3038917,3077299,3038023,3080661,3055829,3060538,3090173,3066045,3023003,2998978,3078917,3067480,3034631,3093716,3062726,9090490,0,13266130,3013848,3045423,3039469,3002094,2999028,3022672,3089858,3060669,3066007,3050973,3084987,3010874,3008062,3066314,3096428,3054933,3061625,3062648
53,2991546,3037784,3040120,3070538,3015733,2987322,3034691,3004673,3030449,3062294,3025953,3007293,3015258,3003766,3000293,3012288,3027777,2988455,3000673,2982683,3056910,3065168,3036242,3015779,3008533,3069393,3008339,3051120,3027747,3034889,3044016,3055233,3047423,3027864,3021405,3021919,3013580,3051609,3012683,3059735,3030299,3036671,3064353,3040448,2997890,2974023,3058020,3043455,3015715,3059938,3037163,3006153,13266130,0,23988053,3012095,3022118,2977138,2974074,2997494,3056113,3035140,3040443,3019209,3049709,2993813,2983043,3040718,3075338,3029435,3045681,3043477
54,2971106,3025114,3019438,3049678,2987304,2965404,3014048,2984195,3014643,3044669,2989493,2986793,2994718,2988077,2983051,3007749,3013548,2961743,2986605,2954394,3036128,3044409,3009248,2993682,2980104,3040585,2987860,3024009,2997621,3020621,3016963,3034453,3034693,2999316,3000843,3001378,2993059,3030869,2992164,3045364,3009658,3008079,3043536,3026160,2977508,2961734,3030889,3021153,2988824,3039139,3016503,2985674,3013848,23988053,0,19513719,2993610,2956858,2953793,2977073,3035334,3014498,3019786,3005060,3036959,2973473,2973909,3024832,3052881,3008813,3015454,3032404
55,2994409,3040736,3051068,3073571,3010607,2985344,3037634,3007553,3033376,3071701,3030431,3010181,3018162,3006643,3003157,3023176,3029115,2992869,3005143,2977501,3059909,3060170,3032777,3020264,3019389,3064419,3019210,3047705,3017868,3039439,3040577,3058234,3050400,3022786,3032305,3024823,3022866,3056190,3023569,3057931,3033243,3028412,3075359,3045008,3008718,2976823,3054613,3052814,3012212,3070937,3040115,3009035,3045423,3012095,19513719,0,7855904,2979938,2981667,3003546,3059113,3039680,3049789,3023712,3052693,2988647,2989055,3048473,3073575,3032370,3039038,3040036
56,2996444,3042770,3046711,3075606,3004654,2987379,3055647,3009589,3035412,3068944,3014890,3015412,3020198,3008678,3005193,3025210,3031150,2986914,3005581,2979536,3085916,3062205,3034811,3012712,3013434,3066455,3021243,3049740,3019902,3039876,3042610,3060269,3052434,3024821,3050320,3034850,3018509,3056627,3017615,3079142,3040071,3030446,3069407,3053433,3002763,2986848,3056647,3046856,3019040,3069775,3042150,3011069,3039469,3022118,2993610,7855904,0,13198826,2986898,3002386,3077129,3040118,3045432,3024147,3054727,2990683,2987894,3045714,3075614,3042394,3041072,3042072
57,2973932,3006946,3014035,3045693,2967758,2953969,3002293,2972598,2998135,3035931,2977898,2987963,2991053,2971690,2976288,2980133,2993824,2955103,2978229,2942978,3024234,3024543,2997533,2975673,2968549,3028650,2984255,3012173,2982769,3002454,3013178,3022559,3014869,2987638,2989168,2997715,2989413,3019013,2980528,3022304,2997904,2999560,3033196,3017563,2972405,2948741,3028622,3009340,2986796,3027224,3012721,2974079,3002094,2977138,2956858,2979938,13198826,0,22356515,2965539,3026634,3002744,3008008,2987013,3017113,2954028,2951289,3008244,3037710,2997078,3003699,3009443
58,2956486,3002283,3004578,3042629,2964693,2952502,2999229,2969533,2995068,3026474,2974834,2972113,2979998,2968623,2965233,2977068,2990758,2947243,2983151,2939913,3021168,3021478,2994468,2972609,2970278,3033573,2973198,3009108,2979704,2999388,3005320,3032277,3011804,2984575,2986103,2986658,2986349,3015948,2985453,3019239,2994838,2994897,3028533,3004909,2962949,2939283,3015968,3006273,2978937,3024158,3001664,2980601,2999028,2974074,2953793,2981667,2986898,22356515,0,24620636,3025167,2999678,3004943,2983949,3014049,2950963,2956213,3005178,3042633,2994013,3000633,3006378
59,2979850,3025955,3028278,3058591,2988057,2970904,3022873,2992953,3018657,3050369,3019028,2995562,3003503,2992043,2988597,3000545,3022366,2970439,2988965,2963081,3045011,3045291,3018056,3004046,3000036,3049481,2996618,3040854,3003207,3023061,3025795,3043334,3043550,3008106,3009636,3010162,3001834,3054114,3000939,3043051,3034463,3031270,3054030,3028608,2986229,2970414,3039753,3031599,3003984,3048027,3025335,3000826,3022672,2997494,2977073,3003546,3002386,2965539,24620636,0,18917273,3031312,3033410,3010649,3044224,2974188,2979409,3028879,3058596,3032011,3024277,3025256
60,3038325,3085223,3095608,3118578,3046533,3028949,3082068,3051573,3082502,3121400,3068060,3054254,3062338,3050663,3055063,3067298,3089479,3028484,3047515,3021054,3104710,3108114,3081902,3061140,3048922,3109323,3055238,3092348,3062043,3082328,3085065,3107828,3098240,3067014,3068543,3068998,3060598,3100886,3059704,3110669,3077678,3072743,3120264,3087949,3044488,3020324,3099309,3089414,3056285,3107799,3084603,3053053,3089858,3056113,3035334,3059113,3077129,3026634,3025167,18917273,0,6844108,3087883,3066288,3098986,3032304,3029464,3088218,3118583,3086341,3083473,3084524
61,3033386,3063996,3066364,3097072,3025614,3008197,3062467,3030598,3056566,3088763,3043889,3033250,3049269,3029688,3032546,3039875,3055523,3014125,3026567,3000330,3091303,3083551,3063955,3033745,3034394,3087872,3034263,3071037,3040984,3062699,3063837,3081638,3073732,3045927,3047456,3047940,3039567,3077949,3038672,3082911,3064470,3051602,3090822,3068291,3030045,2999628,3077969,3068131,3038476,3091169,3063377,3048058,3060669,3035140,3014498,3039680,3040118,3002744,2999678,3031312,6844108,0,13282310,3053219,3076051,3011525,3008712,3066963,3097076,3055582,3062274,3063297
62,3022705,3069338,3071708,3102455,3030912,3013471,3072599,3043893,3061896,3094137,3041203,3046550,3046596,3042983,3031451,3043590,3064054,3020995,3038259,3015187,3096669,3088914,3069286,3039054,3039694,3093245,3044363,3087576,3054293,3072835,3069177,3094994,3087075,3051248,3052777,3053258,3044880,3083307,3043987,3097861,3061817,3061723,3096195,3072038,3028938,3017678,3083329,3073480,3045385,3091746,3068717,3037385,3066007,3040443,3019786,3049789,3045432,3008008,3004943,3033410,3087883,13282310,0,25059079,3081409,3032781,3025172,3077102,3102458,3060915,3075601,3076629
63,3001517,3047887,3050233,3087153,3009724,2992428,3044779,3022658,3040518,3072493,3019970,3025292,3025291,3013758,3010264,3022309,3036258,2991964,3010657,2992570,3067083,3083321,3039917,3017796,3018505,3079593,3018333,3062857,3024994,3044992,3047726,3073398,3057563,3029916,3039438,3031951,3023598,3061760,3038683,3068298,3048380,3046736,3074553,3063348,3007823,2987094,3061779,3051980,3022527,3070126,3047266,3024139,3050973,3019209,3005060,3023712,3024147,2987013,2983949,3010649,3066288,3053219,25059079,0,20336907,2995735,2992943,3050833,3093550,3041111,3046185,3047188
64,3039928,3078746,3081133,3113621,3040145,3022607,3083589,3046766,3077647,3103673,3058462,3047840,3055909,3044259,3047076,3054486,3067038,3022144,3047509,3016318,3114163,3106392,3070655,3048336,3040935,3102783,3048835,3085847,3063604,3075852,3078586,3104498,3096534,3060577,3070096,3062570,3054178,3092781,3062872,3102555,3071209,3066293,3105732,3084659,3046113,3013998,3092800,3090911,3049872,3101265,3078127,3046648,3084987,3049709,3036959,3052693,3054727,3017113,3014049,3044224,3098986,3076051,3081409,20336907,0,9019468,3040701,3086528,3113624,3070293,3084994,3078048
65,2968211,3022131,3018046,3060998,2981213,2968952,3012672,2981283,3006890,3038428,2986586,2983876,2991784,2980374,2976959,2988842,3002593,2958900,2977311,2951555,3033099,3044582,3011085,2984371,2978809,3039135,3000928,3021002,2991490,3019237,3013981,3031423,3023698,3004361,2999500,3012827,2991731,3043835,2989238,3032754,3006684,3001925,3040488,3016779,2982628,2950915,3027875,3018156,2989102,3040895,3013521,2982764,3010874,2993813,2973473,2988647,2990683,2954028,2950963,2974188,3032304,3011525,3032781,2995735,9019468,0,13175049,3017048,3046621,3005848,3012480,3013444
66,2965439,3011325,3021618,3059740,2973648,2956615,3008262,2978503,3004086,3035580,2983804,2981091,2988992,2977594,2974187,2986055,2999784,2956150,2974536,2948811,3030259,3030562,3003486,2981587,2988819,3041081,2982168,3018174,2996687,3008430,3011166,3028584,3020869,3004761,2995106,2995652,2993736,3025022,2986449,3034713,3003872,2999121,3037639,3013958,2971878,2948173,3025042,3015332,2983122,3033256,3017097,2981582,3008062,2983043,2973909,2989055,2987894,2951289,2956213,2979409,3029464,3008712,3025172,2992943,3040701,13175049,0,22415096,3043765,3003039,3009667,3010629
67,3022970,3069648,3072023,3102803,3031178,3013713,3066513,3036178,3062193,3094478,3049469,3038838,3046883,3035268,3031720,3043873,3057964,3013250,3040129,3005838,3089014,3102028,3071182,3050520,3031968,3098382,3047834,3076715,3054578,3066753,3069488,3087338,3079408,3064324,3053069,3053545,3053153,3083634,3045867,3093395,3062123,3065218,3096538,3080344,3029195,3005128,3083654,3078592,3040868,3092083,3069028,3037658,3066314,3040718,3024832,3048473,3045714,3008244,3005178,3028879,3088218,3066963,3077102,3050833,3086528,3017048,22415096,0,24006838,3069209,3067918,3073743
68,3052725,3099797,3102208,3139707,3078509,3059233,3104616,3066004,3098627,3124916,3071303,3076689,3076817,3065093,3061471,3088152,3088040,3042786,3061928,3035339,3120979,3129161,3094831,3077184,3069713,3127222,3069669,3114961,3076524,3096903,3107627,3117706,3109665,3089499,3083037,3089868,3075060,3113926,3074165,3125324,3092236,3087270,3126975,3110532,3058839,3042584,3113946,3107216,3070730,3122485,3099178,3075474,3096428,3075338,3052881,3073575,3075614,3037710,3042633,3058596,3118583,3097076,3102458,3093550,3113624,3046621,3043765,24006838,0,19752597,3098032,3102295
69,3011709,3058255,3060618,3091291,3032701,3005720,3055132,3024893,3060426,3090981,3030196,3027541,3035562,3023983,3020458,3034163,3046595,3010049,3020866,2994661,3085539,3077790,3055031,3031232,3020707,3082099,3036548,3065284,3035268,3055360,3058095,3075873,3067980,3048196,3041736,3043822,3033855,3072194,3032960,3075550,3050742,3045871,3101029,3060949,3030753,2997159,3072213,3062382,3029571,3080606,3057635,3026373,3054933,3029435,3008813,3032370,3042394,2997078,2994013,3032011,3086341,3055582,3060915,3041111,3070293,3005848,3003039,3069209,19752597,0,7097147,3057556
70,3024753,3066549,3068916,3106016,3026569,3009152,3063422,3031553,3057520,3089718,3036854,3034207,3042234,3032244,3027109,3039233,3061272,3016677,3027521,3001285,3084268,3084508,3066508,3034701,3027360,3088827,3035218,3071992,3041939,3065252,3077575,3082593,3074687,3046882,3056401,3048897,3040522,3086894,3047617,3082266,3057434,3052555,3091778,3075638,3024608,3000583,3078924,3077075,3036236,3087331,3072321,3041023,3061625,3045681,3015454,3039038,3041072,3003699,3000633,3024277,3083473,3062274,3075601,3046185,3084994,3012480,3009667,3067918,3098032,7097147,0,13280478
71,3021347,3065978,3074741,3099094,3027555,3010111,3069240,3040534,3066525,3095570,3037844,3035200,3051227,3038027,3028093,3040232,3054302,3009648,3028509,3002240,3085321,3085554,3064331,3035695,3028343,3099475,3042602,3073031,3050932,3063083,3065818,3083644,3075726,3055879,3059006,3064279,3041521,3079947,3040627,3083315,3058457,3053571,3108816,3068679,3025579,3001534,3079967,3070122,3037231,3088387,3065358,3034024,3062648,3043477,3032404,3040036,3042072,3009443,3006378,3025256,3084524,3063297,3076629,3047188,3078048,3013444,3010629,3073743,3102295,3057556,13280478,0
