 ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
53,8221861,2855608,2871353,2908973,2889143,2865518,2932693,2873388,2923213,2836578,2899623,2843163,2885813,2863558,2915523,2896948,2883628,2849333,2880393,2866838,2894393,2866078,2884943,2861673,2919013,2862448,2922608,2851273,2918543,2856918,2872443,2899908,2862848,2863388,2899048,2842358,2880583,2823838,2868733,2851368,2896973,2841583,2915318,2856978,2890438,2848248,2931388,2864658,2878213,2849703,2887273,2844878,7208800,0,25149646,2835493,2854918,2856133,2961298,2858398,2928813,2875438,2906103,2852642
54,8401661,2921950,2938075,2976531,2956321,2932088,3000935,2940110,2991227,2902388,2967181,2909125,2952991,2930052,2983385,2964278,2950730,2915523,2947419,2933332,2961723,2932648,2952045,2928167,2986951,2928942,2990622,2917463,2986329,2923260,2939165,2967238,2929418,2929806,2966454,2908472,2947609,2889420,2935455,2917558,2964303,2907621,2983104,2923396,2957616,2914438,2999554,2931228,2945163,2915893,2954299,2910840,2952230,25149646,0,7844819,2921260,2922475,3030148,2924740,2996903,2942160,2973661,2918984
55,8185301,2844616,2860281,2897725,2877975,2854478,2921301,2862316,2911869,2825698,2888375,2832251,2874645,2852534,2904211,2885748,2872476,2838373,2869257,2855814,2883193,2855038,2873791,2850649,2907685,2851424,2911264,2840313,2907247,2845926,2861371,2888708,2851808,2852380,2887832,2831414,2869447,2813006,2857661,2840408,2885773,2830655,2904022,2845970,2879270,2837288,2920012,2853618,2867093,2838743,2876137,2833966,2873976,2835493,7844819,0,24860841,2845141,2949778,2847406,2917453,2864366,2894855,2841650
56,8235136,2864089,2879874,2917582,2897712,2874023,2941374,2881909,2931870,2845003,2908232,2851604,2894382,2872055,2924164,2905533,2892189,2857798,2888946,2875335,2902978,2874583,2893504,2870170,2927662,2870945,2931265,2859738,2927176,2865399,2880964,2908493,2871353,2871877,2907641,2850815,2889136,2832239,2877254,2859833,2905558,2850032,2923951,2865467,2899007,2856713,2940061,2873163,2886758,2858168,2895826,2853319,2893689,2854918,2921260,24860841,0,8601121,2970043,2866879,2937478,2883959,2914712,2861123
57,8244341,2865304,2881089,2918797,2898927,2875238,2942589,2883124,2933085,2846218,2909447,2852819,2895597,2873270,2925379,2906748,2893404,2859013,2890161,2876550,2904193,2875798,2894719,2871385,2928877,2872160,2932480,2860953,2928391,2866614,2882179,2909708,2872568,2873092,2908856,2852030,2890351,2833454,2878469,2861048,2906773,2851247,2925166,2866682,2900222,2857928,2941276,2874378,2887973,2859383,2897041,2854534,2894904,2856133,2922475,2845141,8601121,0,24943489,2868094,2938693,2885174,2915927,2862338
58,8552716,2970733,2987178,3026338,3005808,2981063,3051318,2989213,3041418,2950723,3016988,2957588,3002478,2978963,3033448,3013893,3000153,2964178,2996778,2982243,3011338,2981623,3001468,2977078,3037078,2977853,3040813,2966118,3036328,2972043,2988268,3016853,2978393,2978653,3016133,2957063,2996968,2937563,2984558,2966213,3013918,2956148,3033103,2972243,3007103,2963093,3049873,2980203,2994458,2964548,3003658,2959303,3001653,2961298,3030148,2949778,2970043,24943489,0,8798434,3047158,2991263,3023468,2967767
59,8246606,2867569,2883354,2921062,2901192,2877503,2944854,2885389,2935350,2848483,2911712,2855084,2897862,2875535,2927644,2909013,2895669,2861278,2892426,2878815,2906458,2878063,2896984,2873650,2931142,2874425,2934745,2863218,2930656,2868879,2884444,2911973,2874833,2875357,2911121,2854295,2892616,2835719,2880734,2863313,2909038,2853512,2927431,2868947,2902487,2860193,2943541,2876643,2890238,2861648,2899306,2856799,2897169,2858398,2924740,2847406,2866879,2868094,8798434,0,24695278,2887439,2918192,2864603
60,8456231,2938168,2954413,2993133,2972803,2948378,3017753,2956448,3007973,2918438,2983783,2925223,2969473,2946318,3000083,2980808,2967188,2931693,2963853,2949598,2978253,2948938,2968503,2944433,3003673,2945208,3007368,2933633,3003003,2939478,2955503,2983768,2945708,2946048,2983008,2924618,2964043,2905398,2951793,2933728,2980833,2923743,2999778,2939638,2974098,2930608,3016348,2947518,2961573,2932063,2970733,2926938,2968688,2928813,2996903,2917453,2937478,2938693,3047158,24695278,0,8882838,2990263,2935202
61,8295646,2884649,2900534,2938462,2918492,2894643,2962434,2902569,2952870,2865423,2929112,2872064,2915162,2892655,2945124,2926353,2912949,2878318,2909686,2895935,2923798,2895203,2914264,2890770,2948642,2891545,2952265,2880258,2948116,2885959,2901624,2929313,2891973,2892457,2928481,2871315,2909876,2852599,2897914,2880353,2926378,2870512,2944891,2886047,2919787,2877233,2961101,2893783,2907478,2878688,2916566,2873779,2914449,2875438,2942160,2864366,2883959,2885174,2991263,2887439,8882838,0,24004619,2881683
62,8388721,2915402,2931507,2969919,2949729,2925528,2994287,2933542,2984591,2895868,2960569,2902597,2946399,2923496,2976757,2957678,2944142,2908983,2940835,2926776,2955123,2926088,2945457,2921611,2980319,2922386,2983986,2910923,2979705,2916712,2932597,2960638,2922858,2923254,2959850,2901936,2941025,2882912,2928887,2911018,2957703,2901089,2976480,2916844,2951024,2907898,2992910,2924668,2938583,2909353,2947715,2904312,2945642,2906103,2973661,2894855,2914712,2915927,3023468,2918192,2990263,24004619,0,7341574
63,8233254,2861813,2877598,2915306,2895436,2871747,2939098,2879633,2929594,2842727,2905956,2849328,2892106,2869779,2921888,2903257,2889913,2855522,2886670,2873059,2900702,2872307,2891228,2867894,2925386,2868669,2928989,2857462,2924900,2863123,2878688,2906217,2869077,2869601,2905365,2848539,2886860,2829963,2874978,2857557,2903282,2847756,2921675,2863191,2896731,2854437,2937785,2870887,2884482,2855892,2893550,2851043,2891413,2852642,2918984,2841650,2861123,2862338,2967767,2864603,2935202,2881683,7341574,0
