 ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
53,4065672,1401184,1407489,1427656,1417055,1406247,1439725,1410083,1434808,1391602,1423689,1394040,1416271,1405457,1431091,1422009,1414722,1398345,1413067,1405783,1420096,1406400,1415157,1404107,1432662,1405186,1434567,1398706,1430915,1401699,1407610,1423066,1403984,1404291,1421893,1395469,1413527,1385402,1407136,1398938,1420457,1394487,1430412,1402451,1417135,1397939,1438116,1406022,1411822,1398075,1414810,1394382,1415554,0,1428085,1391026,1399260,1401217,1452937,1401696,1436789,1410304,1425688,1403098
54,4152552,1432134,1438629,1459214,1448423,1437311,1471625,1441223,1466594,1422286,1455247,1424800,1447639,1436483,1462801,1453453,1446052,1429219,1444359,1436809,1451540,1437464,1446487,1435133,1464410,1436212,1466353,1429580,1462587,1432649,1438750,1454510,1435048,1435279,1453375,1426305,1444819,1415972,1438276,1429812,1451901,1425285,1462084,1433439,1448503,1428813,1469978,1437086,1443076,1428949,1446102,1425142,1446884,1428085,0,1421748,1430210,1432167,1485141,1432646,1468613,1441444,1457246,1434048
55,4046687,1394983,1401248,1421327,1410766,1400022,1433324,1403842,1428431,1385457,1417360,1387879,1409982,1399240,1424730,1415704,1408441,1392160,1406794,1399566,1413791,1400175,1408876,1397890,1426293,1398969,1428190,1392521,1424562,1395498,1401369,1416761,1397759,1398082,1415580,1389292,1407254,1379281,1400895,1392753,1414152,1388318,1424059,1396242,1410846,1391754,1431723,1399797,1405557,1391890,1408537,1388221,1409273,1391026,1421748,0,1393059,1395016,1446472,1395495,1430404,1404063,1419359,1396897
56,4069327,1403241,1409566,1429777,1419156,1408316,1441882,1412160,1436953,1393631,1425810,1396077,1418372,1407522,1433228,1424118,1416819,1400394,1415160,1407848,1422205,1408469,1417254,1406172,1434803,1407251,1436712,1400755,1433048,1403756,1409687,1425175,1406053,1406352,1424006,1397514,1415620,1387419,1409213,1400987,1422566,1396528,1432545,1404512,1419236,1399988,1440269,1408091,1413911,1400124,1416903,1396419,1417651,1399260,1430210,1393059,0,1403274,1455126,1403753,1438938,1412381,1427809,1405155
57,4076078,1405198,1411523,1431734,1421113,1410273,1443839,1414117,1438910,1395588,1427767,1398034,1420329,1409479,1435185,1426075,1418776,1402351,1417117,1409805,1424162,1410426,1419211,1408129,1436760,1409208,1438669,1402712,1435005,1405713,1411644,1427132,1408010,1408309,1425963,1399471,1417577,1389376,1411170,1402944,1424523,1398485,1434502,1406469,1421193,1401945,1442226,1410048,1415868,1402081,1418860,1398376,1419608,1401217,1432167,1395016,1403274,0,1457083,1405710,1440895,1414338,1429766,1407112
58,4228604,1457050,1463705,1484642,1473691,1462323,1497341,1466299,1492214,1446978,1480675,1449556,1472907,1461463,1488357,1478785,1471288,1454071,1469563,1461789,1476872,1462476,1471723,1460113,1489998,1461192,1491973,1454432,1488111,1457565,1463826,1479842,1460060,1460227,1478739,1451125,1470023,1440568,1463352,1454664,1477233,1450073,1487608,1458387,1473771,1453665,1495662,1462098,1468248,1453801,1471306,1449898,1472120,1452937,1485141,1446472,1455126,1457083,0,1457562,1494265,1466520,1482674,1458964
59,4076557,1405677,1412002,1432213,1421592,1410752,1444318,1414596,1439389,1396067,1428246,1398513,1420808,1409958,1435664,1426554,1419255,1402830,1417596,1410284,1424641,1410905,1419690,1408608,1437239,1409687,1439148,1403191,1435484,1406192,1412123,1427611,1408489,1408788,1426442,1399950,1418056,1389855,1411649,1403423,1425002,1398964,1434981,1406948,1421672,1402424,1442705,1410527,1416347,1402560,1419339,1398855,1420087,1401696,1432646,1395495,1403753,1405710,1457562,0,1441374,1414817,1430245,1407591
60,4180456,1440862,1447417,1468134,1457283,1446075,1480653,1450011,1475586,1430930,1464167,1433468,1456499,1445235,1471769,1462337,1454900,1437923,1453195,1445561,1460424,1446228,1455335,1443885,1473390,1444964,1475345,1438284,1471543,1441377,1447538,1463394,1443812,1444019,1462271,1434997,1453655,1424580,1447064,1438516,1460785,1433965,1471040,1442179,1457363,1437517,1478994,1445850,1451900,1437653,1454938,1433810,1455732,1436789,1468613,1430404,1438938,1440895,1494265,1441374,0,1450232,1466166,1442776
61,4101165,1414305,1420680,1441001,1430330,1419410,1453196,1423274,1448237,1404625,1437034,1407091,1429546,1418606,1444492,1435312,1427983,1411438,1426314,1418932,1433399,1419563,1428418,1417256,1446077,1418335,1447996,1411799,1444302,1414820,1420801,1436369,1417147,1417426,1435210,1408548,1426774,1398383,1420327,1412031,1433760,1407552,1443799,1415586,1430410,1411032,1451573,1419185,1425055,1411168,1428057,1407433,1428815,1410304,1441444,1404063,1412381,1414338,1466520,1414817,1450232,0,1439033,1416219
62,4146955,1429733,1436218,1456781,1446000,1434904,1469174,1438812,1464149,1419899,1452814,1422409,1445216,1434078,1460360,1451026,1443631,1426822,1441940,1434404,1449113,1435057,1444066,1432728,1461967,1433807,1463908,1427183,1460148,1430248,1436339,1452083,1432641,1432876,1450946,1423910,1442400,1413591,1435865,1427415,1449474,1422892,1459645,1431036,1446080,1426416,1467529,1434679,1440659,1426552,1443683,1422751,1444463,1425688,1457246,1419359,1427809,1429766,1482674,1430245,1466166,1439033,0,1431647
63,4077959,1407079,1413404,1433615,1422994,1412154,1445720,1415998,1440791,1397469,1429648,1399915,1422210,1411360,1437066,1427956,1420657,1404232,1418998,1411686,1426043,1412307,1421092,1410010,1438641,1411089,1440550,1404593,1436886,1407594,1413525,1429013,1409891,1410190,1427844,1401352,1419458,1391257,1413051,1404825,1426404,1400366,1436383,1408350,1423074,1403826,1444107,1411929,1417749,1403962,1420741,1400257,1421489,1403098,1434048,1396897,1405155,1407112,1458964,1407591,1442776,1416219,1431647,0
