 ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
47,2977006,3015192,3019128,3050613,2981984,2959558,3012139,2983781,3008770,3047847,2986326,2986360,2994802,2984277,2978917,2993623,3013332,2966259,2980601,2952795,3036233,3035620,3007464,2987804,2977822,3041762,2986791,3029957,2998895,3016385,3017200,3035974,3031503,3001760,3005381,3002177,2994324,3034337,2991017,3034246,3011625,3010547,3043122,3033166,2975133,2951966,4120304,0,8096947,3040102,3016729,2984727,3012101,2987206,2967597,2993600,2991689,2953845,2952280,2976174,3035421,3012930,3018444,2997325,3031732,2961729,2959611,3025034,3050488,3007726,3018392,3018939
48,2944855,2982601,2986498,3022417,2946637,2932441,2979588,2951550,2976299,3010143,2957291,2955687,2965647,2956839,2946766,2958116,2979224,2927957,2950009,2922522,3008196,3002830,2978188,2955533,2945671,3008850,2954560,2992451,2966544,2988588,2984608,3007937,2993998,2966173,2969793,2966631,2965209,2996792,2963500,3004652,2979074,2973284,3010211,2986149,2944700,2920135,2996543,8096947,0,10243042,2987334,2952496,2979550,2958168,2935567,2958094,2964172,2925210,2923645,2947259,3002589,2980379,2985853,2968171,2995785,2932975,2927701,2987609,3017498,2975215,2981047,2986348
49,3000084,3033696,3037652,3069317,2997072,2977722,3040211,3002106,3032008,3064913,3006248,3004704,3016382,3004199,2997201,3008791,3025404,2978031,2998905,2970939,3059651,3057420,3025907,3006149,2999302,3060425,3005117,3046922,3015680,3033291,3035703,3054598,3050067,3021763,3022186,3020562,3011090,3048127,3009381,3052850,3030109,3024197,3061786,3037304,2996553,2970090,3047878,3040102,10243042,0,5279414,3003051,3035379,3005527,2985822,3013562,3011651,2971969,2970404,2994439,3054045,3034610,3036948,3015709,3047119,2981511,2977775,3038764,3069192,3026190,3032082,3037444
50,2972283,3010380,3014308,3045721,2974064,2959676,3012129,2980640,3010374,3038177,2981586,2984808,2990038,2979536,2974193,2985671,3002144,2955191,2977469,2948127,3032971,3035563,3002676,2987850,2973098,3040081,2982051,3020326,2989336,3009975,3012387,3034310,3021873,2993792,2997413,2994218,2987970,3024699,2986261,3029395,3011615,3005759,3038246,3013961,2972031,2956894,3024450,3016729,2987334,5279414,0,5533675,3007297,2982463,2962897,2985648,2986933,2952381,2947620,2971458,3030560,3008127,3013631,2992561,3023692,2957045,2959729,3015420,3045596,3002930,3011990,3014126
51,2940748,2978450,2982342,3018225,2942530,2928358,2975441,2947435,2975356,3010753,2949980,2954764,2958324,2947930,2942659,2953993,2970286,2923873,2945897,2916845,2999227,3005050,2970854,2951414,2941566,3009461,2950445,2988288,2957622,2978046,2980457,3002164,2989835,2966836,2967260,2962504,2956292,2992625,2954583,2997285,2974927,2969144,3006028,2981994,2937409,2920854,2992376,2984727,2952496,3003051,5533675,0,4634673,2950857,2931471,2953971,2955256,2917940,2921168,2943156,2998414,2984222,2981702,2964044,2991617,2925691,2923618,2983454,3016502,2971072,2980096,2982196
52,2972500,3005760,3009684,3041061,2969488,2953526,3007514,2977653,3004168,3039919,2977002,2977024,2985442,2979746,2969617,2981079,2997532,2950639,2971290,2943579,3026729,3026128,2999666,2978468,2968523,3032233,2985457,3015694,2986338,3005356,3007767,3026470,3017241,2989193,2992812,2989622,2983378,3020063,2981669,3024754,3002205,3001151,3033595,3009337,2964271,2942762,3021412,3012101,2979550,3035379,3007297,4634673,0,8093617,2958333,2984252,2982341,2944642,2943076,2966886,3030710,3003510,3009011,2989563,3023849,2952489,2950383,3010796,3040936,2998319,3004179,3009506
53,2943224,2980926,2984818,3015907,2952996,2926040,2977919,2949911,2974637,3008435,2960446,2952446,2960800,2950408,2945135,2956469,2974360,2929545,2946775,2924115,3001704,3004330,2976525,2958684,2947236,3010339,2952921,2995558,2968088,2980521,2986130,3001444,2992311,2967715,2964942,2964980,2958768,2995102,2957059,2999762,2977403,2979609,3008504,2984470,2939885,2918536,2998048,2987206,2958168,3005527,2982463,2950857,8093617,0,4440672,2956447,2962525,2920415,2918850,2942437,3000890,2978709,2984177,2963323,2994094,2932961,2926093,2985930,3020576,2973549,2985768,2987869
54,2923878,2966155,2965232,2996141,2930454,2910010,2958371,2930526,2959924,2988709,2933070,2933040,2941354,2935814,2925790,2945033,2958030,2907123,2929007,2900116,2982017,2984665,2953823,2939279,2924695,2987417,2933536,2971138,2940653,2965749,2963367,2981758,2975881,2945053,2945476,2945533,2939342,2975455,2937633,2988084,2957857,2952113,2988779,2966482,2920599,2902546,2975206,2967597,2935567,2985822,2962897,2931471,2958333,4440672,0,5491338,2938306,2901229,2899664,2923110,2981205,2959162,2964612,2948671,2979242,2913715,2914857,2967942,2996018,2954022,2959830,2971498
55,2946321,2984111,2991207,3019172,2952897,2929089,2981096,2953024,2977797,3013282,2965157,2955567,2963937,2953519,2948232,2962796,2975931,2934192,2951478,2922362,3004936,3004359,2976490,2961805,2955129,3010392,2960828,2993973,2963235,2983706,2986119,3004678,2995520,2967663,2972881,2968117,2966691,2998318,2963384,3002985,2980581,2974780,3016547,2989261,2947752,2921569,2998069,2993600,2958094,3013562,2985648,2953971,2984252,2956447,5491338,0,4092380,2923448,2926677,2945526,3004123,2981885,2990559,2966462,2997310,2931224,2929142,2992319,3019047,2976718,2982553,2987857
56,2947606,2985396,2990894,3020458,2949389,2930374,2991967,2954309,2979082,3014567,2956856,2956852,2965222,2954804,2949517,2965678,2977217,2930683,2951165,2923647,3019008,3005644,2977775,2958297,2953218,3011678,2960515,2995259,2964520,2984991,2987403,3005962,2996805,2968948,2980558,2972598,2963182,2999603,2961473,3017054,2983463,2976065,3013039,2992144,2944243,2927648,2999354,2991689,2964172,3011651,2986933,2955256,2982341,2962525,2938306,4092380,0,8033229,2927962,2946810,3013398,2983170,2988649,2967745,2998595,2932510,2930427,2990409,3020333,2982796,2983838,2989142
57,2915180,2949246,2954696,2987023,2912168,2896638,2944679,2916993,2941480,2978034,2919538,2925881,2932556,2917488,2917091,2923471,2939564,2898546,2917095,2886763,2968186,2967656,2940171,2920932,2911203,2973546,2924799,2957366,2927060,2947243,2954449,2967926,2958913,2931440,2931864,2936736,2930564,2961663,2924061,2966283,2944166,2943255,2974906,2955946,2910363,2887616,2967806,2953845,2925210,2971969,2952381,2917940,2944642,2920415,2901229,2923448,8033229,0,10397446,2909638,2970568,2945470,2950899,2930285,2960655,2895529,2893496,2952612,2982105,2940350,2946139,2956188
58,2908821,2946083,2949935,2985458,2910603,2893475,2943115,2915428,2939913,2973273,2917974,2917923,2926197,2915923,2910732,2921906,2937999,2892186,2920322,2885198,2966620,2966091,2938606,2919368,2914432,2976774,2918438,2955801,2925496,2945678,2951287,2971155,2957348,2929875,2930299,2930376,2929000,2960098,2925692,2964717,2942600,2936896,2973341,2949587,2905603,2884453,2959849,2952280,2923645,2970404,2947620,2921168,2943076,2918850,2899664,2926677,2927962,10397446,0,5877534,2967405,2943905,2949334,2928720,2959090,2893964,2896724,2951047,2985333,2938785,2944573,2954623
59,2932352,2969921,2973801,3004782,2934133,2915239,2966925,2939014,2963668,2997334,2951147,2941537,2949868,2939509,2934262,2945548,2964978,2915548,2935890,2908532,2990626,2990069,2962360,2947775,2936365,2996042,2942024,2982919,2949165,2969516,2971928,2990367,2986064,2953573,2953997,2954046,2947847,2993636,2946138,2988695,2975998,2968641,2999002,2973453,2929048,2910956,2983799,2976174,2947259,2994439,2971458,2943156,2966886,2942437,2923110,2945526,2946810,2909638,5877534,0,5543837,2972509,2977966,2952390,2987834,2917355,2920086,2974913,3004658,2967361,2968383,2973667
60,2990661,3029023,3037769,3064604,2992443,2973118,3025954,2997468,3027347,3061807,3006406,3000063,3008537,2997963,2995768,3008940,3028729,2973427,2994273,2966339,3050161,3052727,3022844,3003105,2993075,3055720,3000478,3039041,3007835,3028618,3031030,3049901,3043784,3012315,3012739,3012716,3006445,3043438,3004736,3051353,3025440,3019536,3061875,3032628,2987142,2965493,3043190,3035421,3002589,3054045,3030560,2998414,3030710,3000890,2981205,3004123,3013398,2970568,2967405,5543837,0,4009787,3032274,3011060,3042430,2975304,2973170,3034087,3064479,3026319,3027413,3032769
61,2976525,3006589,3010513,3041891,2970317,2951159,3003548,2975286,3000203,3034355,2982625,2977853,2991065,2975781,2972044,2983506,2999959,2954664,2972118,2944408,3030754,3026957,3003690,2979297,2974145,3033062,2978296,3016523,2985569,3007782,3008596,3027299,3018070,2990022,2990445,2990451,2984207,3020892,2982498,3027181,3006231,2997186,3034423,3010165,2968296,2943591,3020643,3012930,2980379,3034610,3008127,2984222,3003510,2978709,2959162,2981885,2983170,2945470,2943905,2972509,4009787,0,8117717,2991990,3019884,2953318,2951212,3011625,3041765,2999147,3005007,3010335
62,2973997,3012094,3016022,3047435,2975779,2956596,3012245,2985549,3005697,3039891,2983300,2986523,2991752,2984446,2975907,2987385,3007056,2961699,2979181,2956233,3037881,3032483,3009183,2984770,2978009,3038599,2988559,3026834,2994247,3014886,3014101,3037622,3026783,2995506,2995930,2995932,2989684,3026413,2987975,3034306,3008536,3007473,3039960,3015674,2970549,2958608,3026165,3018444,2985853,3036948,3013631,2981702,3009011,2984177,2964612,2990559,2988649,2950899,2949334,2977966,3032274,8117717,0,5847790,3025406,2965151,2961443,3020330,3047310,3004644,3015302,3019036
63,2953190,2991024,2994928,3030919,2954972,2935934,2988003,2964695,2984700,3018629,2962447,2965645,2970826,2960396,2955101,2966484,2982837,2936245,2956753,2932399,3011873,3019282,2983391,2963893,2958801,3022131,2962911,3005692,2970124,2990620,2993031,3016408,3002446,2974556,2979775,2975005,2968783,3005247,2976662,3013114,2992283,2984877,3018698,3000972,2949815,2928406,3004998,2997325,2968171,3015709,2992561,2964044,2989563,2963323,2948671,2966462,2967745,2930285,2928720,2952390,3011060,2991990,5847790,0,5558605,2938073,2935988,2996040,3032392,2985220,2989462,2994770
64,2988675,3022154,3026098,3057655,2985663,2966384,3023887,2992269,3018904,3050080,2998011,2993258,3001716,2991166,2990585,2997333,3013886,2966695,2992278,2959613,3052831,3047417,3014401,2994702,2984696,3048787,2993682,3032148,3004210,3021749,3024161,3046180,3036892,3005487,3009106,3005895,2999633,3036539,3004315,3044445,3018579,3012692,3050148,3027348,2985179,2958776,3036288,3031732,2995785,3047119,3023692,2991617,3023849,2994094,2979242,2997310,2998595,2960655,2959090,2987834,3042430,3019884,3025406,5558605,0,4357130,2977624,3028809,3057530,3014672,3025346,3025900
65,2918114,2960302,2959372,2998199,2924690,2902696,2954125,2924745,2949302,2982793,2927291,2927252,2935550,2925240,2920025,2931247,2947400,2901408,2921637,2894407,2976118,2980370,2951192,2928697,2920528,2983099,2937343,2965262,2934848,2958299,2957515,2975858,2966810,2942436,2939664,2946121,2933546,2977561,2931837,2975800,2952013,2946285,2982863,2959024,2918055,2893652,2969323,2961729,2932975,2981511,2957045,2925691,2952489,2932961,2913715,2931224,2932510,2895529,2893964,2917355,2975304,2953318,2965151,2938073,4357130,0,8008674,2960484,2990084,2948186,2953987,2959255
66,2916048,2953398,2960454,2996049,2917831,2899057,2950421,2922671,2947204,2980651,2925217,2925174,2933464,2923166,2917959,2929165,2945298,2899366,2919567,2892369,2973983,2973447,2945897,2926619,2924854,2982555,2925681,2963140,2937556,2952993,2955406,2973724,2964687,2943542,2937574,2937643,2934660,2967445,2929755,2975268,2949907,2944187,2980720,2956910,2912805,2891616,2967196,2959611,2927701,2977775,2959729,2923618,2950383,2926093,2914857,2929142,2930427,2893496,2896724,2920086,2973170,2951212,2961443,2935988,2977624,8008674,0,10400185,2987934,2946084,2951880,2957145
67,2975741,3013883,3017815,3049264,2977523,2958317,3010834,2982508,3007473,3041712,2989847,2985083,2993517,2983003,2977653,2989146,3005640,2958628,2982528,2951558,3034901,3039085,3010960,2994517,2976557,3045214,2988714,3023841,2996011,3013478,3015890,3034641,3025388,3002070,2997699,2997697,2994641,3028219,2991334,3036113,3010320,3009250,3041781,3022261,2972283,2950733,3027970,3025034,2987609,3038764,3015420,2983454,3010796,2985930,2967942,2992319,2990409,2952612,2951047,2974913,3034087,3011625,3020330,2996040,3028809,2960484,10400185,0,4796189,3011219,3012293,3017629
68,3005521,3044059,3048027,3082998,3016891,2995872,3044170,3012360,3039140,3072176,3014905,3019765,3023478,3012855,3007432,3027060,3035743,2988190,3009148,2981086,3065293,3071039,3036235,3021209,3009533,3070884,3015370,3057321,3022778,3043654,3049262,3065034,3055672,3032066,3027695,3032450,3021369,3058538,3019660,3068068,3040460,3034525,3072245,3050876,3001954,2983422,3058289,3050488,3017498,3069192,3045596,3016502,3040936,3020576,2996018,3019047,3020333,2982105,2985333,3004658,3064479,3041765,3047310,3032392,3057530,2990084,2987934,4796189,0,5595320,3042434,3051001
69,2963383,3001393,3005313,3036654,2969959,2949227,2998356,2970126,2999813,3032322,2972672,2972689,2981099,2970621,2965295,2976741,2993173,2951134,2966962,2939284,3027133,3021741,2998507,2974133,2964199,3027834,2976332,3011315,2980397,3000988,3003400,3022079,3012862,2989639,2985270,2985279,2979040,3015680,2977330,3020367,2997842,2992002,3037185,3004966,2963156,2941667,3015431,3007726,2975215,3026190,3002930,2971072,2998319,2973549,2954022,2976718,2982796,2940350,2938785,2967361,3026319,2999147,3004644,2985220,3014672,2948186,2946084,3011219,5595320,0,4169185,3005139
70,2970801,3008855,3011181,3045754,2970985,2951827,3005814,2975954,3000871,3035022,2978499,2978522,2986939,2978048,2971114,2982576,3002225,2956930,2972786,2945076,3028226,3027625,3002760,2979966,2970019,3033730,2978964,3017191,2986237,3008450,3015656,3027967,3018738,2990689,2994309,2991119,2984875,3026354,2986362,3026251,3003702,2997854,3035092,3015627,2965768,2944259,3021311,3018392,2981047,3032082,3011990,2980096,3004179,2985768,2959830,2982553,2983838,2946139,2944573,2968383,3027413,3005007,3015302,2989462,3025346,2953987,2951880,3012293,3042434,4169185,0,8119025
71,2974491,3012589,3019713,3047930,2976274,2957091,3012741,2984446,3010985,3045180,2983795,2983821,2997041,2984942,2976402,2987881,3004354,2957400,2978078,2950336,3033583,3032978,3008080,2985265,2975307,3045486,2987456,3022535,2996339,3012184,3014596,3033323,3024082,2999198,3001219,3004416,2990179,3026908,2988471,3031603,3009030,3003174,3048445,3016169,2971044,2949515,3026659,3018939,2986348,3037444,3014126,2982196,3009506,2987869,2971498,2987857,2989142,2956188,2954623,2973667,3032769,3010335,3019036,2994770,3025900,2959255,2957145,3017629,3051001,3005139,8119025,0
