 ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
47,1490683,1509817,1512042,1528512,1493758,1481388,1508704,1494360,1508008,1526745,1495973,1495676,1500194,1494724,1491103,1498970,1510730,1486111,1492134,1478590,1520613,1520922,1506930,1496053,1491321,1523373,1496428,1515900,1501427,1511360,1511536,1520595,1518330,1503529,1505162,1504468,1499658,1518796,1497906,1520426,1508690,1506517,1524072,1520098,1490241,1477405,1518619,0,4051701,1522829,1509942,1494918,1508194,1497097,1485710,1499145,1498273,1480056,1479258,1489780,1519814,1509189,1512636,1500204,1518151,1483191,1482144,1515919,1527452,1506041,1511161,1514587
48,1475202,1494116,1496322,1515807,1476679,1469223,1493023,1478839,1492367,1507688,1483648,1481733,1486211,1482399,1475622,1481811,1493472,1467554,1476633,1464847,1506390,1505121,1492886,1480512,1475840,1507512,1480907,1498541,1487444,1497257,1495834,1506372,1499373,1486330,1487963,1487290,1485695,1501417,1485541,1506223,1493009,1489279,1508211,1496387,1476418,1462084,1501240,4051701,0,2817076,1495839,1479397,1492513,1483174,1470290,1481986,1484310,1466333,1465535,1475917,1503992,1493508,1496935,1486221,1500772,1471006,1466783,1497002,1511552,1490380,1493882,1498887
49,1503339,1519411,1521654,1538110,1501636,1490772,1523010,1503881,1519098,1534749,1505381,1505142,1512924,1504188,1500571,1506856,1515430,1492299,1501572,1488004,1533375,1532100,1516421,1505503,1502299,1533007,1505869,1525508,1510881,1519316,1521105,1530193,1527906,1512986,1514634,1513899,1507560,1526808,1507398,1529966,1518242,1514395,1533706,1521616,1502867,1486793,1526615,1522829,2817076,0,1519488,1504398,1520926,1506529,1495108,1510211,1509331,1489404,1488654,1499198,1529443,1520363,1522134,1509666,1526115,1492577,1491552,1522303,1537058,1515583,1519131,1524134
50,1487418,1506520,1508745,1525127,1488903,1479737,1506973,1492705,1507883,1520184,1492664,1493985,1496921,1491443,1487842,1494083,1502607,1479666,1490448,1475365,1517248,1519172,1503608,1495952,1488016,1521622,1493135,1510985,1496516,1506445,1508226,1518844,1511801,1498610,1500251,1499545,1494779,1513873,1494621,1517057,1508577,1504786,1520723,1508759,1488586,1478970,1513688,1509942,1495839,1519488,0,1491645,1504877,1493800,1482441,1494250,1494972,1478405,1476033,1486503,1516480,1505892,1509291,1496895,1513204,1479934,1482103,1509410,1524071,1502736,1507860,1511266
51,1472658,1491580,1493793,1513131,1474155,1465073,1490399,1476341,1491345,1508242,1477814,1480751,1482089,1476635,1473088,1479239,1487643,1465002,1474047,1460749,1502134,1505691,1488668,1477912,1473198,1506508,1478309,1495979,1481624,1491475,1493268,1503754,1496771,1486890,1486945,1484635,1479947,1498843,1479783,1501949,1490435,1486638,1505609,1493729,1472282,1462762,1498646,1494918,1479397,1504398,1491645,0,1489919,1478968,1467711,1479394,1480111,1462167,1464625,1473335,1501414,1495758,1494279,1483607,1498138,1465246,1464262,1494434,1510483,1487808,1492926,1496290
52,1488892,1504776,1506999,1523363,1487181,1478027,1506830,1490979,1504547,1521621,1490938,1490659,1495189,1491315,1486120,1492353,1500867,1477956,1487125,1473657,1515492,1515819,1503468,1491028,1486294,1518264,1496203,1509235,1494784,1504701,1506482,1515490,1510051,1496876,1498517,1497814,1493049,1512121,1492891,1515303,1503639,1503048,1518963,1507013,1485272,1472470,1513534,1508194,1492513,1520926,1504877,1489919,0,4050846,1480725,1494118,1493242,1475101,1474327,1484783,1517920,1504150,1507547,1496761,1513050,1478222,1477197,1507664,1522307,1500996,1504520,1509522
53,1474777,1493663,1495864,1512162,1481044,1465618,1492592,1478400,1491938,1507237,1483237,1479710,1484172,1478779,1475195,1481382,1489846,1468743,1476214,1466028,1504350,1506272,1492457,1483287,1477033,1508651,1480488,1501282,1488621,1493618,1496985,1504323,1498926,1487507,1485940,1486875,1482066,1500962,1481914,1504188,1492566,1492049,1507752,1495956,1474401,1461673,1502387,1497097,1483174,1506529,1493800,1478968,4050846,0,1469878,1481562,1485485,1464334,1463524,1473904,1503533,1493059,1496506,1484200,1500329,1468999,1466368,1496553,1514296,1489939,1498229,1500043
54,1463540,1485524,1484523,1500679,1466619,1456031,1481229,1467163,1483793,1495786,1468748,1468431,1472897,1470709,1463963,1474891,1481687,1455960,1464951,1451677,1492910,1494855,1479518,1470402,1464158,1495618,1469212,1486713,1472512,1485459,1484040,1492900,1489135,1474580,1474619,1475547,1470789,1489575,1470633,1497545,1481225,1477504,1496318,1486161,1463194,1452118,1489394,1485710,1470290,1495108,1482441,1467711,1480725,1469878,0,1470268,1470993,1453161,1452375,1462661,1492127,1481730,1485123,1476085,1492115,1459398,1461587,1485196,1499622,1478608,1482102,1490282
55,1475195,1494137,1497944,1512628,1479872,1466004,1493024,1478846,1492364,1507707,1485225,1480128,1484622,1479196,1475617,1483407,1490272,1469129,1478218,1463234,1504803,1505136,1491285,1482099,1479009,1507539,1484090,1498564,1484237,1494072,1495849,1504793,1499388,1486319,1489554,1487272,1484098,1501440,1483942,1504630,1493020,1489271,1511434,1496386,1478003,1462063,1501259,1499145,1481986,1510211,1494250,1479394,1494118,1481562,1470268,0,1482703,1464704,1465516,1474302,1504019,1493525,1498530,1484614,1500783,1467787,1466766,1498617,1511570,1490389,1493897,1498895
56,1475911,1494847,1498652,1513362,1477389,1466724,1500144,1479552,1493092,1508435,1481165,1480850,1485332,1479916,1476331,1485725,1491002,1468251,1477344,1463944,1513526,1505862,1492013,1481227,1479746,1508260,1483218,1499278,1484967,1494792,1496565,1505517,1500110,1487051,1491880,1489607,1483216,1502156,1483062,1513356,1493738,1490003,1508958,1498718,1475523,1465973,1501979,1498273,1484310,1509331,1494972,1480111,1493242,1485485,1470993,1482703,0,4019676,1467826,1475026,1509529,1494237,1497666,1485342,1501511,1468509,1467480,1497735,1512303,1494303,1494611,1499617
57,1459614,1478292,1480477,1496543,1459497,1452165,1475605,1461619,1474995,1491670,1463204,1466074,1468921,1461969,1461634,1464533,1472877,1453692,1462613,1446223,1487216,1487573,1473914,1463250,1458634,1489904,1465266,1481049,1466938,1476629,1481602,1487206,1481873,1468996,1469035,1473169,1468421,1483901,1465069,1487067,1475601,1473498,1490603,1482115,1459298,1445076,1486916,1480056,1466333,1489404,1478405,1462167,1475101,1464334,1453161,1464704,4019676,0,2869804,1457147,1486432,1476106,1479489,1467315,1483244,1450728,1449731,1479552,1493887,1472994,1476478,1484648
58,1457278,1475992,1478189,1495697,1458783,1448207,1474796,1460941,1474183,1489262,1462358,1462103,1466621,1461207,1457712,1463771,1472055,1449734,1461827,1445521,1486382,1486775,1473104,1462453,1460972,1492338,1462869,1480323,1466116,1475867,1477668,1489616,1481099,1468162,1468225,1469115,1467683,1483163,1465917,1486209,1474851,1471066,1489841,1478073,1456962,1444350,1482958,1479258,1465535,1488654,1476033,1464625,1474327,1463524,1452375,1465516,1467826,2869804,0,1456361,1487292,1475392,1478643,1466505,1482434,1449954,1450603,1478814,1496249,1472244,1475752,1483874
59,1467559,1486390,1488589,1504781,1469039,1458427,1485288,1471189,1484647,1499880,1477568,1472461,1476935,1471539,1467980,1474131,1484143,1459954,1468973,1455667,1496996,1497339,1483568,1476030,1469775,1499712,1473237,1492385,1476550,1486325,1488102,1496986,1494807,1478622,1478661,1479585,1474823,1498447,1474667,1496833,1490077,1486348,1500411,1488629,1467200,1456105,1493472,1489780,1475917,1499198,1486503,1473335,1484783,1473904,1462661,1474302,1475026,1457147,1456361,0,1496212,1488984,1492381,1476927,1496192,1460200,1462385,1489262,1503723,1484260,1486160,1491148
60,1497163,1516415,1521854,1535070,1498660,1487800,1515204,1500906,1517688,1533318,1503977,1502150,1506744,1501200,1499191,1507060,1517212,1489328,1498582,1485044,1527149,1530676,1513413,1504105,1497701,1529985,1502874,1520904,1506279,1516310,1518103,1527171,1523294,1508379,1508434,1509290,1504572,1523798,1504408,1528532,1515240,1511383,1532282,1518594,1496697,1483831,1523601,1519814,1503992,1529443,1516480,1501414,1517920,1503533,1492127,1504019,1509529,1486432,1487292,1496212,0,1515769,1519114,1506664,1523093,1489601,1488586,1519299,1534020,1515779,1516133,1521125
61,1491535,1505851,1508084,1524318,1488246,1477454,1504618,1490476,1503934,1519409,1495089,1491674,1497862,1490742,1488773,1493378,1501842,1480579,1488130,1474732,1518055,1516814,1504453,1492023,1490435,1519289,1492404,1510290,1495759,1507324,1507527,1516495,1511066,1497842,1497904,1498758,1494094,1513166,1493926,1517846,1506272,1500817,1519988,1507968,1487915,1473525,1512961,1509189,1493508,1520363,1505892,1495758,1504150,1493059,1481730,1493525,1494237,1476106,1475392,1488984,1515769,0,4062561,1497746,1512437,1479237,1478252,1508709,1523272,1502031,1505575,1510537
62,1490052,1509118,1511331,1527869,1491513,1480797,1509679,1496877,1507393,1522890,1495406,1496655,1499519,1495699,1490464,1496741,1506925,1485520,1493129,1479561,1521576,1520267,1509510,1495450,1492368,1522682,1499025,1516803,1500833,1510701,1510860,1521526,1516069,1501340,1501359,1502299,1497413,1516507,1497267,1521409,1508027,1505918,1523381,1511501,1489622,1481592,1516346,1512636,1496935,1522134,1509291,1494279,1507547,1496506,1485123,1498530,1497666,1479489,1478643,1492381,1519114,4062561,0,1502798,1515911,1485800,1483127,1513642,1526801,1505382,1512080,1515534
63,1477806,1496758,1498965,1516915,1479279,1468611,1495679,1484637,1495015,1510380,1483083,1484355,1487231,1481819,1478224,1484435,1492929,1470139,1479249,1467417,1507480,1512593,1493936,1483138,1481661,1513392,1483529,1502797,1486886,1496714,1498482,1510650,1502040,1488974,1490604,1489933,1485119,1504081,1489761,1508911,1498851,1493528,1510895,1502253,1477412,1464654,1503908,1500204,1486221,1509666,1496895,1483607,1496761,1484200,1476085,1484614,1485342,1467315,1466505,1476927,1506664,1497746,1502798,0,1503448,1470400,1469361,1499654,1519049,1493022,1496524,1501540
64,1495493,1513067,1515294,1531826,1495368,1484580,1515164,1497570,1512862,1526850,1502407,1498906,1503420,1497948,1495911,1500604,1509198,1486108,1498554,1481768,1528703,1525806,1510185,1499287,1494553,1526665,1499658,1517568,1504673,1513022,1514791,1525481,1520006,1505183,1506812,1506122,1501288,1520471,1502734,1525320,1511944,1508179,1527364,1516984,1496637,1480583,1520297,1518151,1500772,1526115,1513204,1498138,1513050,1500329,1492115,1500783,1501511,1483244,1482434,1496192,1523093,1512437,1515911,1503448,0,1486389,1493321,1515983,1530764,1509291,1516009,1517849
65,1461083,1481431,1482026,1501316,1465764,1453594,1478720,1464708,1478096,1493241,1466266,1465956,1470426,1465044,1461507,1467620,1475984,1453523,1462482,1449254,1490369,1493922,1478615,1466325,1463279,1493081,1473128,1484202,1470021,1481356,1481539,1490367,1485019,1473681,1472126,1476246,1468316,1491852,1468158,1491808,1478726,1474999,1493781,1482040,1462347,1448097,1486873,1483191,1471006,1492577,1479934,1465246,1478222,1468999,1459398,1467787,1468509,1450728,1449954,1460200,1489601,1479237,1485800,1470400,1486389,0,4006522,1482691,1497064,1476113,1479607,1484579
66,1460102,1478854,1482651,1501819,1461603,1451011,1477671,1463763,1477051,1492174,1465209,1464945,1469459,1464043,1460534,1466615,1474929,1452538,1461467,1448311,1489290,1489673,1475972,1465299,1465414,1493644,1465711,1483201,1470572,1478739,1480536,1489320,1483985,1472624,1471085,1471979,1468925,1486047,1467161,1490715,1477717,1473938,1492745,1480963,1459774,1447140,1485846,1482144,1466783,1491552,1482103,1464262,1477197,1466368,1461587,1466766,1467480,1449731,1450603,1462385,1488586,1478252,1483127,1469361,1493321,4006522,0,2619711,1495977,1475106,1478614,1483552
67,1490203,1509345,1511578,1527900,1491700,1480900,1508144,1493926,1507452,1522971,1498595,1495160,1499734,1494220,1490633,1496864,1505368,1482428,1493210,1478154,1520020,1523556,1509569,1498713,1490741,1524433,1497492,1513804,1500867,1509240,1511033,1520041,1514596,1504556,1501414,1502280,1499170,1516689,1499006,1521412,1508180,1507539,1523534,1514710,1489767,1476951,1516491,1515919,1497002,1522303,1509410,1494434,1507664,1496553,1485196,1498617,1497735,1479552,1478814,1489262,1519299,1508709,1513642,1499654,1515983,1482691,2619711,0,1526850,1508729,1509073,1514055
68,1504618,1523910,1526145,1546033,1510877,1500033,1524433,1508297,1522107,1537824,1509994,1511275,1514191,1508703,1505032,1516177,1520057,1496766,1506109,1492395,1534869,1538339,1521028,1513262,1506914,1537624,1510425,1530053,1513887,1523885,1527244,1534826,1529311,1519206,1516033,1518543,1512059,1531373,1511911,1537874,1522791,1519030,1538323,1527888,1504128,1492804,1531208,1527452,1511552,1537058,1524071,1510483,1522307,1514296,1499622,1511570,1512303,1493887,1496249,1503723,1534020,1523272,1526801,1519049,1530764,1497064,1495977,1526850,0,1523322,1523652,1530314
69,1483589,1502659,1504884,1521178,1486680,1475924,1501482,1487290,1503998,1517853,1488791,1488534,1493084,1487598,1484018,1490231,1498714,1477451,1485000,1471576,1516515,1513660,1502919,1488895,1484147,1516111,1490876,1507104,1492639,1502564,1504353,1513333,1507904,1497921,1494776,1495656,1490934,1509984,1490772,1513124,1501508,1497697,1520006,1504846,1484769,1471981,1509791,1506041,1490380,1515583,1502736,1487808,1500996,1489939,1478608,1490389,1494303,1472994,1472244,1484260,1515779,1502031,1505382,1493022,1509291,1476113,1475106,1508729,1523322,0,1502397,1507381
70,1488703,1506209,1508440,1526298,1488606,1477822,1506592,1490830,1504310,1519785,1492275,1492044,1496622,1491110,1487537,1493746,1503818,1482545,1488502,1475090,1516837,1517188,1504829,1492398,1487623,1519657,1492778,1510652,1496137,1506094,1511087,1516867,1511436,1498221,1499878,1499142,1494458,1515128,1495890,1516632,1505040,1501197,1520356,1511546,1486681,1473887,1513329,1511161,1493882,1519131,1507860,1492926,1504520,1498229,1482102,1493897,1494611,1476478,1475752,1486160,1516133,1505575,1512080,1496524,1516009,1479607,1478614,1509073,1523652,1502397,0,4064940
71,1492063,1511165,1514988,1529772,1493549,1482784,1511619,1497350,1512528,1526427,1497309,1497032,1504762,1497686,1492487,1498728,1507253,1484311,1493494,1480010,1521893,1522218,1509851,1497401,1492661,1527865,1499378,1515630,1504357,1511090,1512871,1521891,1516446,1504853,1506494,1508984,1499424,1518518,1499266,1521702,1510026,1506235,1530162,1513404,1491633,1478821,1518333,1514587,1498887,1524134,1511266,1496290,1509522,1500043,1490282,1498895,1499617,1484648,1483874,1491148,1521125,1510537,1515534,1501540,1517849,1484579,1483552,1514055,1530314,1507381,4064940,0
